StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Consent Form,consent-time_Page Submit,covid-vaccine,covid-vaccine-doses,covid-infection,covid-time_Page Submit,intro-vis-time_Page Submit,affect-science_1,affect-clarity_1,affect-aesthetic_1,initial-time_Page Submit,tour-time_Page Submit,simple-vlat-1,simple-vlat-2,simple-vlat-time_Page Submit,moderate-vlat-1,moderate-vlat-2,moderate-vlat-time_Page Submit,complex-vlat-1,complex-vlat-time_Page Submit,explore-time_Page Submit,data-trust_1,data-trust_2,data-trust_3,data-trust_4,data-trust_5,data-trust_6,data-trust-exp,data-trust-time_Page Submit,vis-trust_1,vis-trust_2,vis-trust_3,vis-trust_4,vis-trust_5,vis-trust_6,vis-trust-exp,vis-trust-time_Page Submit,interpersonal-trust_1,interper-trust-exp,interper-trust-time_Page Submit,attention-check_1,attention-check_2,attention-check_3,attention-check_4,attention-check_5,attention-check_6,attention-check_7,attention-check-time_Page Submit,trust-in-science_1,trust-in-science_2,trust-in-science_3,trust-in-science_4,trust-in-science_5,trust-in-science_6,trust-in-science_7,trust-in-science_8,trust-science-exp,trust-science-time_Page Submit,cognition_1,cognition_2,cognition_3,cognition_4,cognition_5,cognition_6,need-cognition-time_Page Submit,political_views,covid_information,politics_time_Page Submit,Gender,Age,State_1,Education,Parents_education,Language,Language_4_TEXT,Ethnicity,Ethnicity_8_TEXT,Ethnicity_9_TEXT,Income,Religion,Interview,demographics_time_Page Submit,PROLIFIC_PID,provenance-data,provenance-vis,provenance-tour,provenance-explore,isCovidData,complexity,chartType,need_for_cognition,brushed,explore_interactions,hover_interactions,total_hover_time,avg_hover_time,explore_time,explore_active_time,vlat_simple,vlat_moderate,vlat_complex,assigned_vlat,ordinal_complexity
2023-07-24 15:11:15,2023-07-24 15:26:19,0,100,904,1,2023-07-24 15:26:20,R_1DAcuNLUbJ2hUoq,33.5879,-86.3384,EN,1,12.899000000000001,2,,2,5.484,15.112,61,78,54,75.252,42.769,1,1,71.902,-3,-3,93.257,-3,36.379,15.012,2,2,2,6,5,2,,68.783,5,6,4,2,5,4,"I have doubts about it, but I understand it could be correct. I'm not one hundred percent sure either way.",94.639,5,,14.249,2,7,3,4,1,5,6,30.45,1,1,6,6,1,1,6,6,,72.447,2,2,3,4,2,2,48.85,4,1,42.36600000000001,2,1986,Alabama,3,2,1,,7,,,3,1,1,78.52,5b70ed4b99982e000145eb7b,"{""startTime"":1690226156467,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226226363,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226003420,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":9,""label"":""tour_started""},{""time"":11038,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1868,""week"":""52"",""id"":""chart""},{""time"":12907,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2752,""week"":""52"",""id"":""chart""},{""time"":15709,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1218,""week"":""2"",""id"":""chart""},{""time"":18529,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":6423,""week"":""52"",""id"":""chart""},{""time"":27783,""label"":""tour_next"",""step"":2},{""time"":36109,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226140697,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":9334,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1534,""week"":""52"",""id"":""chart""},{""time"":10920,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1237,""week"":""1"",""id"":""chart""}]}",1,moderate,bar,2.5,0,2,2,2.7710000000000004,1.3855,1586,15.0,1.0,0.0,0,0.0,2
2023-07-24 15:06:38,2023-07-24 15:26:20,0,100,1181,1,2023-07-24 15:26:20,R_br9Wqv0xCwN5qG5,26.099,-80.1822,EN,1,3.094,1,2.0,1,4.846,16.227,82,100,68,46.714,12.892999999999999,1,1,82.117,-3,1,102.11200000000001,1,57.108000000000004,15.107000000000001,6,6,6,7,6,6,,53.644,7,7,6,4,5,6,"I have no reason to suspect the information is incorrect, but I never know for sure.",52.651,4,,10.081,2,7,3,4,1,5,6,12.872,2,3,6,2,3,3,8,8,,30.301,4,4,4,3,4,4,23.371,2,2,9.692,1,1997,Florida,6,3,1,,3,,,6,2,1,205.533,63127690860023ab6b50a0b2,"{""startTime"":1690226190431,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225818784,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225686945,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":5,""label"":""tour_started""},{""time"":4087,""label"":""tour_next"",""step"":2},{""time"":9165,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690225803085,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":6799,""label"":""hovered"",""timeHovered"":1682,""week"":""2022-01-17""}]}",1,moderate,line,3.8,0,1,1,1.682,1.682,0,15.0,1.0,0.5,1,0.5,2
2023-07-24 15:18:36,2023-07-24 15:26:31,0,100,474,1,2023-07-24 15:26:32,R_1DSuRuz3dfwERyk,48.1701,-117.1449,EN,1,3.8,2,,1,2.693,15.011,42,70,66,22.467,16.407,1,1,60.598,1,1,54.231,1,33.914,15.009,4,1,2,5,3,3,,22.523000000000003,2,6,5,2,2,3,"Because it only displays the numbers for all ages, and doesn't display any other factors in the graph. It is misleading.",50.04,7,,6.171,2,7,3,4,1,5,6,14.913,2,6,9,4,3,7,9,9,,34.417,5,5,5,1,5,5,16.995,7,1,18.01,2,1977,Washington,6,2,1,,7,,,13,1,1,48.733000000000004,63f8ea59e15f3632cde9e8dd,"{""startTime"":1690226527927,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226457519,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226370525,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":5,""label"":""tour_started""},{""time"":7731,""label"":""tour_next"",""step"":2},{""time"":9667,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226441944,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":5419,""label"":""hovered"",""timeHovered"":1230,""week"":""2022-01-10""}]}",1,moderate,line,4.3,0,1,1,1.23,1.23,0,15.0,1.0,1.0,1,1.0,2
2023-07-24 15:12:38,2023-07-24 15:26:35,0,100,836,1,2023-07-24 15:26:36,R_1laeZYOJBiYV0JY,33.5982,-112.3724,EN,1,10.475999999999999,1,4.0,1,53.963,15.105,84,71,43,39.648,47.428999999999995,-2,-3,75.189,-3,-3,65.067,-1,65.249,15.005999999999998,6,4,5,6,7,5,It's interesting that vaccinated and unvaccinated cases spiked around the same time span. ,80.39399999999999,5,6,4,4,2,6,"I would say it looks fairly accurate, having both unvaccinated and vaccinated spike around the same time of year.",76.904,2,"I don't know if this is the end of the survey, but there was a page that was messed up. I will actually send a message on Prolific that is more specific.",31.36,2,7,3,4,1,5,6,22.976999999999997,4,3,5,8,4,6,9,8,N/A.,56.511,2,2,2,4,3,1,34.501,2,2,14.220999999999998,2,1985,Arizona,6,1,1,,7,,,16,4,1,73.218,634e1076f43266192b130e13,"{""startTime"":1690226230179,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":32,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":5512,""week"":""3"",""id"":""chart""}]}","{""startTime"":1690226311426,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226091089,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":11,""label"":""tour_started""},{""time"":8749,""label"":""tour_next"",""step"":2},{""time"":12899,""label"":""tour_end"",""step"":2},{""time"":13573,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1368,""week"":""52"",""id"":""chart""},{""time"":18044,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1014,""week"":""51"",""id"":""chart2""},{""time"":21927,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":4183,""week"":""52"",""id"":""chart2""},{""time"":26880,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2933,""week"":""6"",""id"":""chart2""}]}","{""startTime"":1690226214623,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":5373,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2101,""week"":""52"",""id"":""chart""}]}",1,simple,bar,2.3,0,1,1,2.101,2.101,0,15.0,0.0,0.0,0,0.0,1
2023-07-24 15:08:07,2023-07-24 15:26:46,0,100,1118,1,2023-07-24 15:26:47,R_V57K3KdHTiieWRj,28.2683,-82.2912,EN,1,12.73,1,3.0,1,12.622,15.167,98,71,49,24.230999999999998,49.91,-2,1,43.184,-3,-2,67.792,1,34.602,15.119000000000002,4,6,4,5,6,4,,23.447,6,6,6,5,4,4,dont know if the chart is scientifically true or not,67.962,4,,8.498,2,7,3,4,1,5,6,35.61,3,1,4,1,1,1,10,4,,23.779,5,1,1,3,3,1,40.856,1,1,17.912,2,1991,Florida,3,2,1,,4,,,4,2,1,115.92,62718acba39cea360d198b7d,"{""startTime"":1690226404766,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226304519,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226190058,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":40,""label"":""tour_started""},{""time"":14959,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":3479,""week"":""52"",""id"":""chart""},{""time"":18482,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2307,""week"":""1"",""id"":""chart""},{""time"":26711,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1045,""week"":""14"",""id"":""chart""},{""time"":32353,""label"":""tour_next"",""step"":2},{""time"":45131,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226288334,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":7009,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1579,""week"":""52"",""id"":""chart""}]}",1,simple,bar,2.3,0,1,1,1.579,1.579,0,15.0,0.5,0.0,1,0.5,1
2023-07-24 15:15:27,2023-07-24 15:26:51,0,100,684,1,2023-07-24 15:26:52,R_2v2HQ9SE0VEQpM8,41.8307,-71.3982,EN,1,19.961,1,1.0,1,7.107,15.014000000000001,85,100,50,18.538,70.807,-2,1,34.086999999999996,-2,-2,44.008,1,42.964,15.017000000000001,7,6,7,7,7,7,,22.236,7,7,6,7,6,7,I believe that it is a correct visualization of the data compiled by the CDC. I trust that the CDC is telling the truth when it comes to the data of reported COVID cases among both vaccinated and unvaccinated individuals.,68.176,4,,6.084,2,7,3,4,1,5,6,15.81,2,3,3,4,5,4,8,3,,41.005,3,4,4,1,5,3,110.791,1,3,51.81,2,1963,Rhode Island,3,1,1,,7,,,15,4,2,56.588,645950b676754e48ae4e15fb,"{""startTime"":1690226409406,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226322316,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226200470,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":19,""label"":""tour_started""},{""time"":1772,""label"":""hovered"",""timeHovered"":4627,""week"":""2021-09-27""},{""time"":6438,""label"":""hovered"",""timeHovered"":1214,""week"":""2021-09-20""},{""time"":8346,""label"":""hovered"",""timeHovered"":1120,""week"":""2022-01-03""},{""time"":9522,""label"":""hovered"",""timeHovered"":5546,""week"":""2021-12-27""},{""time"":27211,""label"":""tour_next"",""step"":2},{""time"":31330,""label"":""tour_end"",""step"":2},{""time"":40979,""label"":""hovered"",""timeHovered"":1863,""week"":""2021-05-31""},{""time"":65695,""label"":""hovered"",""timeHovered"":3048,""week"":""2022-01-17""}]}","{""startTime"":1690226306494,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":5034,""label"":""hovered"",""timeHovered"":2256,""week"":""2022-01-03""},{""time"":12820,""label"":""hovered"",""timeHovered"":1455,""week"":""2021-12-27""}]}",1,simple,line,3.3,0,2,2,3.7110000000000003,1.8555,7786,15.0,0.5,0.0,1,0.5,1
2023-07-24 15:10:43,2023-07-24 15:26:53,0,100,970,1,2023-07-24 15:26:54,R_r2QwL9Mvqm81O49,35.2025,-97.4835,EN,1,20.572,1,3.0,1,10.615,15.112,65,100,71,19.750999999999998,54.556000000000004,-2,1,81.202,1,-3,189.315,1,22.999000000000002,15.007,6,6,6,6,6,6,,47.942,6,6,6,6,6,6,Because it conveys the data in an understandable way.,73.117,4,,21.118000000000002,2,7,3,4,1,5,6,22.182,1,2,2,3,5,1,7,6,,30.357,3,2,5,2,3,2,179.915,1,1,46.173,1,1983,Oklahoma,2,2,1,,7,,,1,4,2,77.831,5ee925739ae9771465f5f713,"{""startTime"":1690226167113,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226070676,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690225918891,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":10,""label"":""tour_started""},{""time"":6518,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1733,""week"":""1"",""id"":""chart""},{""time"":23034,""label"":""tour_next"",""step"":2},{""label"":""window_blurred"",""time"":24525},{""label"":""window_focused"",""time"":44399},{""time"":50186,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1366,""week"":""1"",""id"":""chart2""},{""time"":52754,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226055422,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":9287,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1466,""week"":""52"",""id"":""chart2""}]}",1,simple,bar,2.8,0,1,1,1.466,1.466,0,15.0,0.5,0.5,1,0.5,1
2023-07-24 15:16:00,2023-07-24 15:26:56,0,100,656,1,2023-07-24 15:26:57,R_2YmQjahoYljku1C,41.8847,-88.3028,EN,1,29.066,1,2.0,1,4.285,15.082,92,100,76,27.193,22.331999999999997,1,1,110.411,-3,1,44.096000000000004,-3,25.385,15.009,6,6,6,7,7,7,,103.625,6,7,7,7,5,7,It makes sense and the trends follow what I remember hearing about.,59.451,6,,16.032,2,7,3,4,1,5,6,13.575999999999999,7,7,3,7,8,7,10,10,,27.158,3,4,4,2,4,4,27.643,1,1,7.531000000000001,1,1991,Illinois,6,2,1,,2,,,7,4,2,49.595,5e2d0dd5be23b2320e23993a,"{""startTime"":1690226413203,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226517707,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226254497,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":50,""label"":""tour_started""},{""time"":7737,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1083,""week"":""28"",""id"":""chart""},{""time"":11238,""label"":""tour_next"",""step"":2},{""time"":18581,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226397446,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}",1,simple,bar,3.5,0,0,0,0.0,0.0,0,15.0,1.0,0.5,0,1.0,1
2023-07-24 15:13:14,2023-07-24 15:26:58,0,100,824,1,2023-07-24 15:26:59,R_3saxI91Ym3CYuLg,41.873999999999995,-71.3844,EN,1,16.724,1,3.0,2,6.907,15.008,97,96,22,17.712,28.563000000000002,1,-2,47.673,-2,1,28.518,-3,30.115,15.008,6,5,6,5,7,6,,35.672,5,6,5,3,2,7,"I feel like the source is trustworthy,",27.303,6,,7.146,2,7,3,4,1,5,6,16.428,2,5,5,6,4,2,9,8,,24.439,2,2,2,4,2,4,39.515,1,1,13.647,1,1999,Rhode Island,2,2,1,,7,,,3,4,2,55.681000000000004,63d7aa4a4f19508a5401cc2a,"{""startTime"":1690226157464,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226193750,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226064682,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":9,""label"":""tour_started""},{""time"":10447,""label"":""tour_next"",""step"":2},{""time"":17505,""label"":""tour_end"",""step"":2},{""time"":21802,""label"":""hovered"",""timeHovered"":1495,""week"":""2022-01-03""}]}","{""startTime"":1690226141860,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":8986,""label"":""hovered"",""timeHovered"":1340,""week"":""2021-12-27""},{""time"":13099,""label"":""hovered"",""timeHovered"":1563,""week"":""2021-12-27""}]}",1,simple,line,2.7,0,2,2,2.903,1.4515,4113,15.0,0.5,0.5,0,0.5,1
2023-07-24 15:12:03,2023-07-24 15:26:59,0,100,895,1,2023-07-24 15:26:59,R_3J901p3E7dCP4ZT,41.5883,-87.4593,EN,1,2.989,1,2.0,2,20.555999999999997,15.407,55,55,50,9.68,17.506,1,1,60.881,1,1,38.527,-3,14.450999999999999,15.083,4,4,4,4,4,4,,6.05,4,4,4,4,4,4,I have no reason to not trust,14.249,4,,4.047,2,7,3,4,1,5,6,13.7,6,6,6,6,6,6,6,6,,5.207000000000001,4,3,4,3,3,3,7.481,3,3,4.645,2,1985,Indiana,7,1,1,,7,,,11,4,2,104.449,5e7a0da5c8327f0406f24b9a,"{""startTime"":1690226101321,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226073204,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_focused"",""time"":4794}]}","{""startTime"":1690225978337,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":7,""label"":""tour_started""},{""time"":11285,""label"":""tour_next"",""step"":2},{""time"":14180,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226057582,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":6177},{""label"":""window_focused"",""time"":13867}]}",1,simple,line,3.3,0,0,0,0.0,0.0,0,6.1770000000000005,1.0,1.0,0,1.0,1
2023-07-24 15:18:49,2023-07-24 15:27:02,0,100,492,1,2023-07-24 15:27:03,R_77Af0HnfiFW5ZWF,34.9672,-81.0491,EN,1,6.026,2,,2,2.763,15.114,0,100,13,15.633,22.590999999999998,1,1,41.012,-2,1,47.049,-3,24.133000000000003,15.113,1,1,7,4,4,1,,33.839,2,7,4,1,1,1,I have no idea where the data is coming from,42.887,1,,6.676,2,7,3,4,1,5,6,17.852,1,1,6,1,1,3,4,6,,30.365,3,2,1,4,3,3,26.436,4,1,16.73,1,1999,South Carolina,3,2,1,,7,,,13,4,2,88.273,6315a6e79ee2ce17a350a08a,"{""startTime"":1690226552994,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":7273,""label"":""source_clicked""},{""label"":""window_blurred"",""time"":7285},{""label"":""window_focused"",""time"":11578}]}","{""startTime"":1690226490638,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226410845,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":6858,""label"":""tour_next"",""step"":2},{""time"":10769,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226475153,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":3072,""label"":""hovered"",""timeHovered"":1085,""week"":""2021-12-20""}]}",1,simple,line,2.7,0,1,1,1.085,1.085,0,15.0,1.0,0.5,0,1.0,1
2023-07-24 15:19:01,2023-07-24 15:27:21,0,100,500,1,2023-07-24 15:27:22,R_3W66n9ICt4f3cE9,35.7614,-78.6015,EN,1,27.252,1,3.0,2,5.255,15.02,100,100,54,15.503,28.325,-3,1,32.703,-2,-3,47.091,1,22.401,15.02,5,5,5,5,2,5,I didn't even notice the source until prompted to look for it.,32.703,6,5,5,5,4,6,It intuitively makes sense that those with a vaccine would catch Covid less often.,23.263,4,There was one question...that didn't have a question. It had placeholder text. I skipped it. ,28.816,2,7,3,4,1,5,6,20.267,6,7,3,5,7,6,9,8,,20.525,2,1,3,4,3,2,39.0,2,3,16.980999999999998,2,1994,North Carolina,6,2,1,,3,,,5,4,1,59.31,63b8342eb371f007b0651c7e,"{""startTime"":1690226544740,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226492501,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226414984,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":13,""label"":""tour_started""},{""time"":7123,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2459,""week"":""52"",""id"":""chart""},{""time"":11013,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1735,""week"":""33"",""id"":""chart""},{""time"":13463,""label"":""tour_next"",""step"":2},{""time"":18821,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1276,""week"":""52"",""id"":""chart2""},{""time"":20877,""label"":""tour_end"",""step"":2},{""time"":23598,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1540,""week"":""52"",""id"":""chart2""},{""time"":25548,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1528,""week"":""52"",""id"":""chart""}]}","{""startTime"":1690226476890,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":5392,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2362,""week"":""51"",""id"":""chart2""},{""time"":8544,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2348,""week"":""50"",""id"":""chart2""},{""time"":10922,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1561,""week"":""49"",""id"":""chart2""},{""time"":12648,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1587,""week"":""50"",""id"":""chart2""},{""time"":14315,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1134,""week"":""51"",""id"":""chart2""}]}",1,simple,bar,2.5,0,5,5,8.992,1.7984000000000002,8923,15.0,0.5,0.0,1,0.5,1
2023-07-24 15:15:13,2023-07-24 15:27:38,0,100,744,1,2023-07-24 15:27:39,R_5ssJoaxtNN6s9WN,36.9102,-121.7564,EN,1,54.559,1,2.0,2,6.102,15.17,50,5,8,15.876,79.581,1,1,38.329,1,1,73.064,1,34.403,15.193,6,4,6,6,6,6,,28.416,4,5,5,4,3,6,It was put out by the CDC.,68.053,6,,10.412,2,7,3,4,1,5,6,22.364,3,6,5,6,5,6,10,10,,16.578,4,4,4,2,4,4,42.555,2,3,21.985,2,1980,California,6,3,1,,8,Scotts Valley,,8,4,2,87.61399999999999,5e8bf957b7e6de0e5571b507,"{""startTime"":1690226374622,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690226405162,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690226241477,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":72,""label"":""tour_started""},{""time"":12756,""label"":""tour_next"",""step"":5},{""time"":18241,""label"":""tour_back"",""step"":5},{""time"":20510,""label"":""tour_next"",""step"":5},{""time"":24006,""label"":""cleared_brush"",""using"":""click""},{""time"":33180,""label"":""started_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-11-16""},{""time"":34328,""label"":""tour_next"",""step"":5},{""time"":39383,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-11-16""},{""time"":39621,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-11-16""},{""time"":42573,""label"":""tour_next"",""step"":5},{""time"":48970,""label"":""moved_brush"",""startDate"":""2021-04-12"",""endDate"":""2021-11-17""},{""time"":49243,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-11-16""},{""time"":49419,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-11-16""},{""time"":53734,""label"":""moved_brush"",""startDate"":""2021-07-08"",""endDate"":""2022-02-13""},{""time"":57908,""label"":""cleared_brush"",""using"":""click""},{""time"":57920,""label"":""cleared_brush"",""using"":""Escape""},{""time"":59384,""label"":""tour_next"",""step"":5},{""time"":62778,""label"":""tour_end"",""step"":5},{""time"":69352,""label"":""started_brush"",""startDate"":""2021-11-18"",""endDate"":""2021-11-24""},{""time"":76252,""label"":""started_brush"",""startDate"":""2021-12-15"",""endDate"":""2022-01-07""}]}","{""startTime"":1690226357579,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.7,0,0,0,0.0,0.0,0,15.0,1.0,1.0,1,1.0,3
2023-07-24 15:13:39,2023-07-24 15:27:44,0,100,844,1,2023-07-24 15:27:44,R_uqbFKtNTGdBi05H,36.0119,-115.0433,EN,1,14.671,1,2.0,1,6.5729999999999995,15.014000000000001,100,100,85,13.6,69.095,1,-3,38.961999999999996,1,1,73.205,1,102.773,16.07,6,4,6,6,6,6,,174.39700000000002,4,7,6,3,3,6,It seems accurate,34.855,4,,4.675,2,7,3,4,1,5,6,22.149,1,1,3,2,2,1,11,7,,31.55,2,3,3,3,3,4,21.633000000000003,2,1,14.59,3,2001,Nevada,3,2,1,,7,,,6,3,2,98.775,6440215c5fcae4dfceb6c854,"{""startTime"":1690226313354,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":21540},{""label"":""window_focused"",""time"":48257},{""label"":""window_blurred"",""time"":49928},{""label"":""window_focused"",""time"":76283},{""label"":""window_blurred"",""time"":77886},{""label"":""window_focused"",""time"":119173},{""label"":""window_blurred"",""time"":120087},{""label"":""window_focused"",""time"":120895},{""label"":""window_blurred"",""time"":133278},{""label"":""window_focused"",""time"":134109},{""label"":""window_blurred"",""time"":135465},{""label"":""window_focused"",""time"":151183}]}","{""startTime"":1690226217990,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_focused"",""time"":3674},{""label"":""window_blurred"",""time"":4759},{""label"":""window_focused"",""time"":5708},{""label"":""window_blurred"",""time"":32027},{""label"":""window_focused"",""time"":44102}]}","{""startTime"":1690226091925,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":4,""label"":""tour_started""},{""time"":10081,""label"":""hovered"",""timeHovered"":1026,""week"":""2021-04-26""},{""time"":16748,""label"":""hovered"",""timeHovered"":1133,""week"":""2022-01-03""},{""time"":18094,""label"":""hovered"",""timeHovered"":1160,""week"":""2021-12-27""},{""time"":23161,""label"":""hovered"",""timeHovered"":2039,""week"":""2022-02-07""},{""time"":38495,""label"":""hovered"",""timeHovered"":1092,""week"":""2021-12-20""},{""time"":41054,""label"":""hovered"",""timeHovered"":1120,""week"":""2021-12-13""},{""time"":48320,""label"":""tour_next"",""step"":2},{""time"":52721,""label"":""tour_end"",""step"":2},{""time"":63205,""label"":""hovered"",""timeHovered"":1704,""week"":""2021-12-27""},{""time"":66326,""label"":""hovered"",""timeHovered"":1654,""week"":""2022-01-03""}]}","{""startTime"":1690226200570,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":4240}]}",1,simple,line,3.0,0,0,0,0.0,0.0,0,4.24,0.5,1.0,1,0.5,1
