week_start,Years,SubmissionDate,State,State2,Week_Avg
2020-11-16,2020,20-Nov,ND,North Dakota,217.7142857
2020-11-16,2020,20-Nov,NE,Nebraska,330.5714286
2020-11-16,2020,20-Nov,NH,New Hampshire,74.28571429
2020-11-16,2020,20-Nov,NJ,New Jersey,601.8571429
2020-11-16,2020,20-Nov,NM,New Mexico,426
2020-11-16,2020,20-Nov,NV,Nevada,262.7142857
2020-11-16,2020,20-Nov,NY,New York,492.4285714
2020-11-16,2020,20-Nov,OH,Ohio,1258.285714
2020-11-16,2020,20-Nov,OK,Oklahoma,525.2857143
2020-11-16,2020,20-Nov,OR,Oregon,186
2020-11-16,2020,20-Nov,PA,Pennsylvania,1008.857143
2020-11-16,2020,20-Nov,RI,Rhode Island,135
2020-11-16,2020,20-Nov,SC,South Carolina,253.2857143
2020-11-16,2020,20-Nov,SD,South Dakota,189.7142857
2020-11-16,2020,20-Nov,State,State2,67.85714286
2020-11-16,2020,20-Nov,TN,Tennessee,426.4285714
2020-11-16,2020,20-Nov,TX,Texas,1970.714286
2020-11-16,2020,20-Nov,UT,Utah,655.4285714
2020-11-16,2020,20-Nov,VA,Virginia,335.4285714
2020-11-16,2020,20-Nov,VT,Vermont,19.57142857
2020-11-16,2020,20-Nov,WA,Washington,325.4285714
2020-11-16,2020,20-Nov,WI,Wisconsin,1011
2020-11-16,2020,20-Nov,WV,West Virginia,154.4285714
2020-11-16,2020,20-Nov,WY,Wyoming,137.1428571
2020-11-16,2020,21-Nov,AK,Alaska,95.85714286
2020-11-16,2020,21-Nov,AL,Alabama,226
2020-11-16,2020,21-Nov,AR,Arkansas,272.1428571
2020-11-16,2020,21-Nov,AZ,Arizona,520.1428571
2020-11-16,2020,21-Nov,CA,California,2206
2020-11-16,2020,21-Nov,CO,Colorado,894.1428571
2020-11-16,2020,21-Nov,CT,Connecticut,0
2020-11-16,2020,21-Nov,DE,Delaware,73.28571429
2020-11-16,2020,21-Nov,FL,Florida,923.2857143
2020-11-16,2020,21-Nov,GA,Georgia,887.5714286
2020-11-16,2020,21-Nov,HI,Hawaii,21.85714286
2020-11-16,2020,21-Nov,IA,Iowa,528.5714286
2020-11-16,2020,21-Nov,ID,Idaho,152.8571429
2020-11-16,2020,21-Nov,IL,Illinois,1698.714286
2020-11-16,2020,21-Nov,IN,Indiana,981.8571429
2020-11-16,2020,21-Nov,KS,Kansas,0
2020-11-16,2020,21-Nov,KY,Kentucky,517
2020-11-16,2020,21-Nov,LA,Louisiana,0
2020-11-16,2020,21-Nov,MA,Massachusetts,458
2020-11-16,2020,21-Nov,MD,Maryland,412.1428571
2020-11-16,2020,21-Nov,ME,Maine,51.71428571
2020-11-16,2020,21-Nov,MI,Michigan,619.5714286
2020-11-16,2020,21-Nov,MN,Minnesota,893.1428571
2020-11-16,2020,21-Nov,MO,Missouri,348
2020-11-16,2020,21-Nov,MS,Mississippi,111.2857143
2020-11-16,2020,21-Nov,MT,Montana,178.4285714
2020-11-16,2020,21-Nov,NC,North Carolina,552
2020-11-16,2020,21-Nov,ND,North Dakota,163.2857143
2020-11-16,2020,21-Nov,NE,Nebraska,189
2020-11-16,2020,21-Nov,NH,New Hampshire,69.14285714
2020-11-16,2020,21-Nov,NJ,New Jersey,734.8571429
2020-11-16,2020,21-Nov,NM,New Mexico,334.5714286
2020-11-16,2020,21-Nov,NV,Nevada,288.4285714
2020-11-16,2020,21-Nov,NY,New York,575.4285714
2020-11-16,2020,21-Nov,OH,Ohio,1123.285714
2020-11-16,2020,21-Nov,OK,Oklahoma,514.5714286
2020-11-16,2020,21-Nov,OR,Oregon,213.2857143
2020-11-16,2020,21-Nov,PA,Pennsylvania,1000.571429
2020-11-16,2020,21-Nov,RI,Rhode Island,167.7142857
2020-11-16,2020,21-Nov,SC,South Carolina,268.8571429
2020-11-16,2020,21-Nov,SD,South Dakota,163.4285714
2020-11-16,2020,21-Nov,State,State2,95.85714286
2020-11-16,2020,21-Nov,TN,Tennessee,573.4285714
2020-11-16,2020,21-Nov,TX,Texas,2131.714286
2020-11-16,2020,21-Nov,UT,Utah,485
2020-11-16,2020,21-Nov,VA,Virginia,302.4285714
2020-11-16,2020,21-Nov,VT,Vermont,12.57142857
2020-11-16,2020,21-Nov,WA,Washington,297.8571429
2020-11-16,2020,21-Nov,WI,Wisconsin,1004.142857
2020-11-16,2020,21-Nov,WV,West Virginia,159.7142857
2020-11-16,2020,21-Nov,WY,Wyoming,40.14285714
2020-11-16,2020,22-Nov,AK,Alaska,74.57142857
2020-11-16,2020,22-Nov,AL,Alabama,228.4285714
2020-11-16,2020,22-Nov,AR,Arkansas,193.1428571
2020-11-16,2020,22-Nov,AZ,Arizona,619.1428571
2020-11-16,2020,22-Nov,CA,California,2045.571429
2020-11-16,2020,22-Nov,CO,Colorado,628.7142857
2020-11-16,2020,22-Nov,CT,Connecticut,0
2020-11-16,2020,22-Nov,DE,Delaware,69.71428571
2020-11-16,2020,22-Nov,FL,Florida,868.2857143
2020-11-16,2020,22-Nov,GA,Georgia,332.5714286
2020-11-16,2020,22-Nov,HI,Hawaii,17.14285714
2020-11-16,2020,22-Nov,IA,Iowa,405.5714286
2020-11-16,2020,22-Nov,ID,Idaho,117
2020-11-16,2020,22-Nov,IL,Illinois,1430.285714
2020-11-16,2020,22-Nov,IN,Indiana,882.1428571
2020-11-16,2020,22-Nov,KS,Kansas,0
2020-11-16,2020,22-Nov,KY,Kentucky,300.8571429
2020-11-16,2020,22-Nov,LA,Louisiana,497.5714286
2020-11-16,2020,22-Nov,MA,Massachusetts,385
2020-11-16,2020,22-Nov,MD,Maryland,309.7142857
2020-11-16,2020,22-Nov,ME,Maine,20.85714286
2020-11-16,2020,22-Nov,MI,Michigan,518.8571429
2020-11-16,2020,22-Nov,MN,Minnesota,1029.285714
2020-11-16,2020,22-Nov,MO,Missouri,305.1428571
2020-11-16,2020,22-Nov,MS,Mississippi,97.85714286
2020-11-16,2020,22-Nov,MT,Montana,162.5714286
2020-11-16,2020,22-Nov,NC,North Carolina,393.8571429
2020-11-16,2020,22-Nov,ND,North Dakota,102
2020-11-16,2020,22-Nov,NE,Nebraska,168.8571429
2020-11-16,2020,22-Nov,NH,New Hampshire,45.28571429
2020-11-16,2020,22-Nov,NJ,New Jersey,632.4285714
2020-11-16,2020,22-Nov,NM,New Mexico,350.8571429
2020-11-16,2020,22-Nov,NV,Nevada,307.8571429
2020-11-16,2020,22-Nov,NY,New York,494.4285714
2020-11-16,2020,22-Nov,OH,Ohio,1161.857143
2020-11-16,2020,22-Nov,OK,Oklahoma,310.7142857
2020-11-16,2020,22-Nov,OR,Oregon,214.5714286
2020-11-16,2020,22-Nov,PA,Pennsylvania,1014.142857
2020-11-16,2020,22-Nov,RI,Rhode Island,127.2857143
2020-11-16,2020,22-Nov,SC,South Carolina,268.4285714
2020-11-16,2020,22-Nov,SD,South Dakota,121.5714286
2020-11-16,2020,22-Nov,State,State2,74.57142857
2020-11-16,2020,22-Nov,TN,Tennessee,487.4285714
2020-11-16,2020,22-Nov,TX,Texas,1395.571429
2020-11-16,2020,22-Nov,UT,Utah,456.7142857
2020-11-16,2020,22-Nov,VA,Virginia,463.1428571
2020-11-16,2020,22-Nov,VT,Vermont,12.42857143
2020-11-16,2020,22-Nov,WA,Washington,326.5714286
2020-11-16,2020,22-Nov,WI,Wisconsin,574.1428571
2020-11-16,2020,22-Nov,WV,West Virginia,125.7142857
2020-11-16,2020,22-Nov,WY,Wyoming,108.4285714
2020-11-23,2020,23-Nov,AK,Alaska,72.28571429
2020-11-23,2020,23-Nov,AL,Alabama,393.8571429
2020-11-23,2020,23-Nov,AR,Arkansas,145.2857143
2020-11-23,2020,23-Nov,AZ,Arizona,380.2857143
2020-11-23,2020,23-Nov,CA,California,1191
2020-11-23,2020,23-Nov,CO,Colorado,641
2020-11-23,2020,23-Nov,CT,Connecticut,753
2020-11-23,2020,23-Nov,DE,Delaware,55
2020-11-23,2020,23-Nov,FL,Florida,1159.428571
2020-11-23,2020,23-Nov,GA,Georgia,274.8571429
2020-11-23,2020,23-Nov,HI,Hawaii,14.71428571
2020-11-23,2020,23-Nov,IA,Iowa,387
2020-11-23,2020,23-Nov,ID,Idaho,205.2857143
2020-11-23,2020,23-Nov,IL,Illinois,1188.857143
2020-11-23,2020,23-Nov,IN,Indiana,793.8571429
2020-11-23,2020,23-Nov,KS,Kansas,1075.142857
2020-11-23,2020,23-Nov,KY,Kentucky,338.5714286
2020-11-23,2020,23-Nov,LA,Louisiana,138.2857143
2020-11-23,2020,23-Nov,MA,Massachusetts,253.2857143
2020-11-23,2020,23-Nov,MD,Maryland,236.8571429
2020-11-23,2020,23-Nov,ME,Maine,29.57142857
2020-11-23,2020,23-Nov,MI,Michigan,1103
2020-11-23,2020,23-Nov,MN,Minnesota,906.1428571
2020-11-23,2020,23-Nov,MO,Missouri,937.1428571
2020-11-23,2020,23-Nov,MS,Mississippi,157.2857143
2020-11-23,2020,23-Nov,MT,Montana,100.1428571
2020-11-23,2020,23-Nov,NC,North Carolina,344.8571429
2020-11-23,2020,23-Nov,ND,North Dakota,143.4285714
2020-11-23,2020,23-Nov,NE,Nebraska,266.5714286
2020-11-23,2020,23-Nov,NH,New Hampshire,63.42857143
2020-11-23,2020,23-Nov,NJ,New Jersey,610.7142857
2020-11-23,2020,23-Nov,NM,New Mexico,321.7142857
2020-11-23,2020,23-Nov,NV,Nevada,334.1428571
2020-11-23,2020,23-Nov,NY,New York,589.1428571
2020-11-23,2020,23-Nov,OH,Ohio,1697.857143
2020-11-23,2020,23-Nov,OK,Oklahoma,277.2857143
2020-11-23,2020,23-Nov,OR,Oregon,166.1428571
2020-11-23,2020,23-Nov,PA,Pennsylvania,718.4285714
2020-11-23,2020,23-Nov,RI,Rhode Island,76.14285714
2020-11-23,2020,23-Nov,SC,South Carolina,171.8571429
2020-11-23,2020,23-Nov,SD,South Dakota,111.8571429
2020-11-23,2020,23-Nov,State,State2,72.28571429
2020-11-23,2020,23-Nov,TN,Tennessee,786.8571429
2020-11-23,2020,23-Nov,TX,Texas,1091.571429
2020-11-23,2020,23-Nov,UT,Utah,320.5714286
2020-11-23,2020,23-Nov,VA,Virginia,363.4285714
2020-11-23,2020,23-Nov,VT,Vermont,9.142857143
2020-11-23,2020,23-Nov,WA,Washington,407
2020-11-23,2020,23-Nov,WI,Wisconsin,493.5714286
2020-11-23,2020,23-Nov,WV,West Virginia,90.85714286
2020-11-23,2020,23-Nov,WY,Wyoming,180.2857143
2020-11-23,2020,24-Nov,AK,Alaska,86.28571429
2020-11-23,2020,24-Nov,AL,Alabama,355.5714286
2020-11-23,2020,24-Nov,AR,Arkansas,303.1428571
2020-11-23,2020,24-Nov,AZ,Arizona,649.5714286
2020-11-23,2020,24-Nov,CA,California,2189.857143
2020-11-23,2020,24-Nov,CO,Colorado,574.4285714
2020-11-23,2020,24-Nov,CT,Connecticut,77.14285714
2020-11-23,2020,24-Nov,DE,Delaware,64.28571429
2020-11-23,2020,24-Nov,FL,Florida,1160.285714
2020-11-23,2020,24-Nov,GA,Georgia,525.1428571
2020-11-23,2020,24-Nov,HI,Hawaii,8
2020-11-23,2020,24-Nov,IA,Iowa,413.4285714
2020-11-23,2020,24-Nov,ID,Idaho,234.2857143
2020-11-23,2020,24-Nov,IL,Illinois,1352.714286
2020-11-23,2020,24-Nov,IN,Indiana,803.7142857
2020-11-23,2020,24-Nov,KS,Kansas,0
2020-11-23,2020,24-Nov,KY,Kentucky,445.8571429
2020-11-23,2020,24-Nov,LA,Louisiana,463.2857143
2020-11-23,2020,24-Nov,MA,Massachusetts,368
2020-11-23,2020,24-Nov,MD,Maryland,238.1428571
2020-11-23,2020,24-Nov,ME,Maine,45.28571429
2020-11-23,2020,24-Nov,MI,Michigan,940.2857143
2020-11-23,2020,24-Nov,MN,Minnesota,916.5714286
2020-11-23,2020,24-Nov,MO,Missouri,720.2857143
2020-11-23,2020,24-Nov,MS,Mississippi,226.5714286
2020-11-23,2020,24-Nov,MT,Montana,160.4285714
2020-11-23,2020,24-Nov,NC,North Carolina,570.2857143
2020-11-23,2020,24-Nov,ND,North Dakota,153.8571429
2020-11-23,2020,24-Nov,NE,Nebraska,307
2020-11-23,2020,24-Nov,NH,New Hampshire,48.57142857
2020-11-23,2020,24-Nov,NJ,New Jersey,712.4285714
2020-11-23,2020,24-Nov,NM,New Mexico,299.8571429
2020-11-23,2020,24-Nov,NV,Nevada,407.5714286
2020-11-23,2020,24-Nov,NY,New York,450.4285714
2020-11-23,2020,24-Nov,OH,Ohio,1229.142857
2020-11-23,2020,24-Nov,OK,Oklahoma,619.1428571
2020-11-23,2020,24-Nov,OR,Oregon,142.8571429
2020-11-23,2020,24-Nov,PA,Pennsylvania,872.2857143
2020-11-23,2020,24-Nov,RI,Rhode Island,102
2020-11-23,2020,24-Nov,SC,South Carolina,185.7142857
2020-11-23,2020,24-Nov,SD,South Dakota,144.2857143
2020-11-23,2020,24-Nov,State,State2,86.28571429
2020-11-23,2020,24-Nov,TN,Tennessee,315.2857143
2020-11-23,2020,24-Nov,TX,Texas,2368.571429
2020-11-23,2020,24-Nov,UT,Utah,385.8571429
2020-11-23,2020,24-Nov,VA,Virginia,388.2857143
2020-11-23,2020,24-Nov,VT,Vermont,7
2020-11-23,2020,24-Nov,WA,Washington,596
2020-11-23,2020,24-Nov,WI,Wisconsin,964
2020-11-23,2020,24-Nov,WV,West Virginia,138.4285714
2020-11-23,2020,24-Nov,WY,Wyoming,75.42857143
2020-11-23,2020,25-Nov,AK,Alaska,100.2857143
2020-11-23,2020,25-Nov,AL,Alabama,388.4285714
2020-11-23,2020,25-Nov,AR,Arkansas,280.7142857
2020-11-23,2020,25-Nov,AZ,Arizona,569.2857143
2020-11-23,2020,25-Nov,CA,California,2621.428571
2020-11-23,2020,25-Nov,CO,Colorado,588.5714286
2020-11-23,2020,25-Nov,CT,Connecticut,267.4285714
2020-11-23,2020,25-Nov,DE,Delaware,45.42857143
2020-11-23,2020,25-Nov,FL,Florida,1445.857143
2020-11-23,2020,25-Nov,GA,Georgia,453.8571429
2020-11-23,2020,25-Nov,HI,Hawaii,14.28571429
2020-11-23,2020,25-Nov,IA,Iowa,498.8571429
2020-11-23,2020,25-Nov,ID,Idaho,253.2857143
2020-11-23,2020,25-Nov,IL,Illinois,1625.428571
2020-11-23,2020,25-Nov,IN,Indiana,854.8571429
2020-11-23,2020,25-Nov,KS,Kansas,819.7142857
2020-11-23,2020,25-Nov,KY,Kentucky,489.8571429
2020-11-23,2020,25-Nov,LA,Louisiana,176.4285714
2020-11-23,2020,25-Nov,MA,Massachusetts,485
2020-11-23,2020,25-Nov,MD,Maryland,385.2857143
2020-11-23,2020,25-Nov,ME,Maine,64.14285714
2020-11-23,2020,25-Nov,MI,Michigan,877.1428571
2020-11-23,2020,25-Nov,MN,Minnesota,912.4285714
2020-11-23,2020,25-Nov,MO,Missouri,629.1428571
2020-11-23,2020,25-Nov,MS,Mississippi,204.7142857
2020-11-23,2020,25-Nov,MT,Montana,151.5714286
2020-11-23,2020,25-Nov,NC,North Carolina,579.5714286
2020-11-23,2020,25-Nov,ND,North Dakota,137.7142857
2020-11-23,2020,25-Nov,NE,Nebraska,402.2857143
2020-11-23,2020,25-Nov,NH,New Hampshire,56.28571429
2020-11-23,2020,25-Nov,NJ,New Jersey,675.7142857
2020-11-23,2020,25-Nov,NM,New Mexico,265
2020-11-23,2020,25-Nov,NV,Nevada,451.2857143
2020-11-23,2020,25-Nov,NY,New York,621.2857143
2020-11-23,2020,25-Nov,OH,Ohio,1547.857143
2020-11-23,2020,25-Nov,OK,Oklahoma,501.7142857
2020-11-23,2020,25-Nov,OR,Oregon,167.1428571
2020-11-23,2020,25-Nov,PA,Pennsylvania,994.1428571
2020-11-23,2020,25-Nov,RI,Rhode Island,131.4285714
2020-11-23,2020,25-Nov,SC,South Carolina,250.8571429
2020-11-23,2020,25-Nov,SD,South Dakota,183.4285714
2020-11-23,2020,25-Nov,State,State2,100.2857143
2020-11-23,2020,25-Nov,TN,Tennessee,292.7142857
2020-11-23,2020,25-Nov,TX,Texas,2687.285714
2020-11-23,2020,25-Nov,UT,Utah,254.4285714
2020-11-23,2020,25-Nov,VA,Virginia,371.4285714
2020-11-23,2020,25-Nov,VT,Vermont,12
2020-11-23,2020,25-Nov,WA,Washington,379.1428571
2020-11-23,2020,25-Nov,WI,Wisconsin,856.7142857
2020-11-23,2020,25-Nov,WV,West Virginia,138.1428571
2020-11-23,2020,25-Nov,WY,Wyoming,114.5714286
2020-11-23,2020,26-Nov,AK,Alaska,90.85714286
2020-11-23,2020,26-Nov,AL,Alabama,124.8571429
2020-11-23,2020,26-Nov,AR,Arkansas,335.4285714
2020-11-23,2020,26-Nov,AZ,Arizona,497
2020-11-23,2020,26-Nov,CA,California,2091.428571
2020-11-23,2020,26-Nov,CO,Colorado,909.8571429
2020-11-23,2020,26-Nov,CT,Connecticut,0
2020-11-23,2020,26-Nov,DE,Delaware,83.71428571
2020-11-23,2020,26-Nov,FL,Florida,937.8571429
2020-11-23,2020,26-Nov,GA,Georgia,515.4285714
2020-11-23,2020,26-Nov,HI,Hawaii,16.71428571
2020-11-23,2020,26-Nov,IA,Iowa,455.4285714
2020-11-23,2020,26-Nov,ID,Idaho,78.71428571
2020-11-23,2020,26-Nov,IL,Illinois,1717.428571
2020-11-23,2020,26-Nov,IN,Indiana,910.5714286
2020-11-23,2020,26-Nov,KS,Kansas,0
2020-11-23,2020,26-Nov,KY,Kentucky,485
2020-11-23,2020,26-Nov,LA,Louisiana,0
2020-11-23,2020,26-Nov,MA,Massachusetts,0
2020-11-23,2020,26-Nov,MD,Maryland,331.2857143
2020-11-23,2020,26-Nov,ME,Maine,46.71428571
2020-11-23,2020,26-Nov,MI,Michigan,356.2857143
2020-11-23,2020,26-Nov,MN,Minnesota,0
2020-11-23,2020,26-Nov,MO,Missouri,128.1428571
2020-11-23,2020,26-Nov,MS,Mississippi,105
2020-11-23,2020,26-Nov,MT,Montana,159.5714286
2020-11-23,2020,26-Nov,NC,North Carolina,662.8571429
2020-11-23,2020,26-Nov,ND,North Dakota,112.8571429
2020-11-23,2020,26-Nov,NE,Nebraska,212.8571429
2020-11-23,2020,26-Nov,NH,New Hampshire,0
2020-11-23,2020,26-Nov,NJ,New Jersey,696.7142857
2020-11-23,2020,26-Nov,NM,New Mexico,242
2020-11-23,2020,26-Nov,NV,Nevada,363.1428571
2020-11-23,2020,26-Nov,NY,New York,657.4285714
2020-11-23,2020,26-Nov,OH,Ohio,0
2020-11-23,2020,26-Nov,OK,Oklahoma,431
2020-11-23,2020,26-Nov,OR,Oregon,214.7142857
2020-11-23,2020,26-Nov,PA,Pennsylvania,1202.857143
2020-11-23,2020,26-Nov,RI,Rhode Island,137.7142857
2020-11-23,2020,26-Nov,SC,South Carolina,244.5714286
2020-11-23,2020,26-Nov,SD,South Dakota,0
2020-11-23,2020,26-Nov,State,State2,90.85714286
2020-11-23,2020,26-Nov,TN,Tennessee,314
2020-11-23,2020,26-Nov,TX,Texas,2099.571429
2020-11-23,2020,26-Nov,UT,Utah,547
2020-11-23,2020,26-Nov,VA,Virginia,220.5714286
2020-11-23,2020,26-Nov,VT,Vermont,9.857142857
2020-11-23,2020,26-Nov,WA,Washington,417.5714286
2020-11-23,2020,26-Nov,WI,Wisconsin,809.4285714
2020-11-23,2020,26-Nov,WV,West Virginia,161.4285714
2020-11-23,2020,26-Nov,WY,Wyoming,0
2020-11-23,2020,27-Nov,AK,Alaska,103.4285714
2020-11-23,2020,27-Nov,AL,Alabama,289.8571429
2020-11-23,2020,27-Nov,AR,Arkansas,150.2857143
2020-11-23,2020,27-Nov,AZ,Arizona,616.4285714
2020-11-23,2020,27-Nov,CA,California,1805
2020-11-23,2020,27-Nov,CO,Colorado,661
2020-11-23,2020,27-Nov,CT,Connecticut,489.8571429
2020-11-23,2020,27-Nov,DE,Delaware,81.28571429
2020-11-23,2020,27-Nov,FL,Florida,878.2857143
2020-11-23,2020,27-Nov,GA,Georgia,429.8571429
2020-11-23,2020,27-Nov,HI,Hawaii,11.85714286
2020-11-23,2020,27-Nov,IA,Iowa,208.4285714
2020-11-23,2020,27-Nov,ID,Idaho,206.5714286
2020-11-23,2020,27-Nov,IL,Illinois,1082
2020-11-23,2020,27-Nov,IN,Indiana,806.2857143
2020-11-23,2020,27-Nov,KS,Kansas,746.2857143
2020-11-23,2020,27-Nov,KY,Kentucky,296.2857143
2020-11-23,2020,27-Nov,LA,Louisiana,709.1428571
2020-11-23,2020,27-Nov,MA,Massachusetts,665.4285714
2020-11-23,2020,27-Nov,MD,Maryland,339.7142857
2020-11-23,2020,27-Nov,ME,Maine,23.57142857
2020-11-23,2020,27-Nov,MI,Michigan,753.2857143
2020-11-23,2020,27-Nov,MN,Minnesota,814
2020-11-23,2020,27-Nov,MO,Missouri,527.1428571
2020-11-23,2020,27-Nov,MS,Mississippi,289
2020-11-23,2020,27-Nov,MT,Montana,16.28571429
2020-11-23,2020,27-Nov,NC,North Carolina,482.2857143
2020-11-23,2020,27-Nov,ND,North Dakota,100.4285714
2020-11-23,2020,27-Nov,NE,Nebraska,131.8571429
2020-11-23,2020,27-Nov,NH,New Hampshire,76.71428571
2020-11-23,2020,27-Nov,NJ,New Jersey,688.8571429
2020-11-23,2020,27-Nov,NM,New Mexico,293.7142857
2020-11-23,2020,27-Nov,NV,Nevada,219.4285714
2020-11-23,2020,27-Nov,NY,New York,802.5714286
2020-11-23,2020,27-Nov,OH,Ohio,2437.857143
2020-11-23,2020,27-Nov,OK,Oklahoma,191.5714286
2020-11-23,2020,27-Nov,OR,Oregon,118
2020-11-23,2020,27-Nov,PA,Pennsylvania,1055.571429
2020-11-23,2020,27-Nov,RI,Rhode Island,70.42857143
2020-11-23,2020,27-Nov,SC,South Carolina,302.1428571
2020-11-23,2020,27-Nov,SD,South Dakota,305.4285714
2020-11-23,2020,27-Nov,State,State2,103.4285714
2020-11-23,2020,27-Nov,TN,Tennessee,748.1428571
2020-11-23,2020,27-Nov,TX,Texas,569.5714286
2020-11-23,2020,27-Nov,UT,Utah,330.4285714
2020-11-23,2020,27-Nov,VA,Virginia,453.2857143
2020-11-23,2020,27-Nov,VT,Vermont,13
2020-11-23,2020,27-Nov,WA,Washington,364
2020-11-23,2020,27-Nov,WI,Wisconsin,203.1428571
2020-11-23,2020,27-Nov,WV,West Virginia,123.7142857
2020-11-23,2020,27-Nov,WY,Wyoming,144.5714286
2020-11-23,2020,28-Nov,AK,Alaska,93.28571429
2020-11-23,2020,28-Nov,AL,Alabama,309.7142857
2020-11-23,2020,28-Nov,AR,Arkansas,192.7142857
2020-11-23,2020,28-Nov,AZ,Arizona,591.2857143
2020-11-23,2020,28-Nov,CA,California,1713.714286
2020-11-23,2020,28-Nov,CO,Colorado,703.5714286
2020-11-23,2020,28-Nov,CT,Connecticut,0
2020-11-23,2020,28-Nov,DE,Delaware,72.71428571
2020-11-23,2020,28-Nov,FL,Florida,1022.714286
2020-11-23,2020,28-Nov,GA,Georgia,434
2020-11-23,2020,28-Nov,HI,Hawaii,10.71428571
2020-11-23,2020,28-Nov,IA,Iowa,286
2020-11-23,2020,28-Nov,ID,Idaho,165.7142857
2020-11-23,2020,28-Nov,IL,Illinois,1124.714286
2020-11-23,2020,28-Nov,IN,Indiana,638.7142857
2020-11-23,2020,28-Nov,KS,Kansas,0
2020-11-23,2020,28-Nov,KY,Kentucky,347.8571429
2020-11-23,2020,28-Nov,LA,Louisiana,0
2020-11-23,2020,28-Nov,MA,Massachusetts,459.5714286
2020-11-23,2020,28-Nov,MD,Maryland,227.1428571
2020-11-23,2020,28-Nov,ME,Maine,54.85714286
2020-11-23,2020,28-Nov,MI,Michigan,593.1428571
2020-11-23,2020,28-Nov,MN,Minnesota,1288.857143
2020-11-23,2020,28-Nov,MO,Missouri,350.8571429
2020-11-23,2020,28-Nov,MS,Mississippi,250.8571429
2020-11-23,2020,28-Nov,MT,Montana,149.8571429
2020-11-23,2020,28-Nov,NC,North Carolina,501.5714286
2020-11-23,2020,28-Nov,ND,North Dakota,103.2857143
2020-11-23,2020,28-Nov,NE,Nebraska,180.1428571
2020-11-23,2020,28-Nov,NH,New Hampshire,98.42857143
2020-11-23,2020,28-Nov,NJ,New Jersey,534.2857143
2020-11-23,2020,28-Nov,NM,New Mexico,304.2857143
2020-11-23,2020,28-Nov,NV,Nevada,416
2020-11-23,2020,28-Nov,NY,New York,566
2020-11-23,2020,28-Nov,OH,Ohio,985
2020-11-23,2020,28-Nov,OK,Oklahoma,375.7142857
2020-11-23,2020,28-Nov,OR,Oregon,239.1428571
2020-11-23,2020,28-Nov,PA,Pennsylvania,1120.857143
2020-11-23,2020,28-Nov,RI,Rhode Island,147
2020-11-23,2020,28-Nov,SC,South Carolina,285.1428571
2020-11-23,2020,28-Nov,SD,South Dakota,117
2020-11-23,2020,28-Nov,State,State2,93.28571429
2020-11-23,2020,28-Nov,TN,Tennessee,769
2020-11-23,2020,28-Nov,TX,Texas,617.8571429
2020-11-23,2020,28-Nov,UT,Utah,291.8571429
2020-11-23,2020,28-Nov,VA,Virginia,332.1428571
2020-11-23,2020,28-Nov,VT,Vermont,5.428571429
2020-11-23,2020,28-Nov,WA,Washington,355.2857143
2020-11-23,2020,28-Nov,WI,Wisconsin,781.8571429
2020-11-23,2020,28-Nov,WV,West Virginia,114.1428571
2020-11-23,2020,28-Nov,WY,Wyoming,22.14285714
2020-11-23,2020,29-Nov,AK,Alaska,91.28571429
2020-11-23,2020,29-Nov,AL,Alabama,305.4285714
2020-11-23,2020,29-Nov,AR,Arkansas,174.4285714
2020-11-23,2020,29-Nov,AZ,Arizona,460.5714286
2020-11-23,2020,29-Nov,CA,California,2230.571429
2020-11-23,2020,29-Nov,CO,Colorado,587.4285714
2020-11-23,2020,29-Nov,CT,Connecticut,0
2020-11-23,2020,29-Nov,DE,Delaware,85
2020-11-23,2020,29-Nov,FL,Florida,921
2020-11-23,2020,29-Nov,GA,Georgia,278.8571429
2020-11-23,2020,29-Nov,HI,Hawaii,7.714285714
2020-11-23,2020,29-Nov,IA,Iowa,243.5714286
2020-11-23,2020,29-Nov,ID,Idaho,117.7142857
2020-11-23,2020,29-Nov,IL,Illinois,1025.428571
2020-11-23,2020,29-Nov,IN,Indiana,614.8571429
2020-11-23,2020,29-Nov,KS,Kansas,0
2020-11-23,2020,29-Nov,KY,Kentucky,375.5714286
2020-11-23,2020,29-Nov,LA,Louisiana,234.7142857
2020-11-23,2020,29-Nov,MA,Massachusetts,356.4285714
2020-11-23,2020,29-Nov,MD,Maryland,285.5714286
2020-11-23,2020,29-Nov,ME,Maine,57.28571429
2020-11-23,2020,29-Nov,MI,Michigan,530.2857143
2020-11-23,2020,29-Nov,MN,Minnesota,1278
2020-11-23,2020,29-Nov,MO,Missouri,306.7142857
2020-11-23,2020,29-Nov,MS,Mississippi,192.8571429
2020-11-23,2020,29-Nov,MT,Montana,136.5714286
2020-11-23,2020,29-Nov,NC,North Carolina,476
2020-11-23,2020,29-Nov,ND,North Dakota,84.85714286
2020-11-23,2020,29-Nov,NE,Nebraska,172.2857143
2020-11-23,2020,29-Nov,NH,New Hampshire,68.28571429
2020-11-23,2020,29-Nov,NJ,New Jersey,741
2020-11-23,2020,29-Nov,NM,New Mexico,205
2020-11-23,2020,29-Nov,NV,Nevada,185.4285714
2020-11-23,2020,29-Nov,NY,New York,632.7142857
2020-11-23,2020,29-Nov,OH,Ohio,1104.142857
2020-11-23,2020,29-Nov,OK,Oklahoma,329.7142857
2020-11-23,2020,29-Nov,OR,Oregon,230.5714286
2020-11-23,2020,29-Nov,PA,Pennsylvania,778.5714286
